Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Unit_Price,Quantity,Payment_Method,City,State,Store_Type,Salesperson_ID,Total_Sale
TRX-34978,2016-01-19,CUST-9520,Grãos,Queijo Mussarela,83.58,4,Pix,Fortaleza,DF,Hipermercado,EMP-395,334.32
TRX-11092,2013-08-22,CUST-3410,Laticínios,Arroz Branco,15.87,10,Boleto,Manaus,MG,Hipermercado,EMP-598,158.7
TRX-18469,2016-05-01,CUST-8436,Bebidas,Batata Chips,29.02,19,Cartão de Crédito,São Paulo,CE,Hipermercado,EMP-105,551.38
TRX-56170,2018-11-27,CUST-1010,Bebidas,Queijo Mussarela,14.63,10,Boleto,Manaus,MG,Supermercado,EMP-830,146.3
TRX-28696,2016-12-07,CUST-8078,Carnes,Coca-Cola,29.79,2,Pix,Recife,PR,Loja de Conveniência,EMP-532,59.58
TRX-22863,2018-05-10,CUST-6091,Snacks,Filé de Frango,44.15,11,Boleto,Belo Horizonte,PR,Hipermercado,EMP-238,485.65
TRX-82651,2018-04-10,CUST-5997,Bebidas,Queijo Mussarela,57.1,15,Boleto,Belo Horizonte,BA,Loja de Conveniência,EMP-198,856.5
TRX-79018,2014-08-23,CUST-6132,Carnes,Arroz Branco,71.55,15,Dinheiro,Salvador,CE,Loja de Conveniência,EMP-520,1073.25
TRX-13627,2019-09-01,CUST-7896,Bebidas,Chocolate,14.92,10,Cartão de Débito,Brasília,AM,Hipermercado,EMP-230,149.2
TRX-81207,2021-10-10,CUST-1877,Doces,Chocolate,39.87,13,Cartão de Crédito,Fortaleza,AM,Loja de Conveniência,EMP-959,518.31
TRX-21096,2012-01-09,CUST-2753,Frios,Filé de Frango,10.64,10,Boleto,Fortaleza,PE,Supermercado,EMP-224,106.4
TRX-86626,2023-11-17,CUST-1868,Grãos,Batata Chips,52.11,18,Pix,Belo Horizonte,PR,Minimercado,EMP-408,937.98
TRX-50749,2022-12-01,CUST-8945,Carnes,Arroz Branco,20.87,3,Cartão de Crédito,Belo Horizonte,DF,Supermercado,EMP-632,62.61
TRX-42401,2013-04-04,CUST-8761,Bebidas,Chocolate,51.07,13,Cartão de Crédito,Rio de Janeiro,RS,Loja de Conveniência,EMP-595,663.91
TRX-40792,2014-09-09,CUST-8194,Doces,Arroz Branco,62.1,14,Cartão de Débito,São Paulo,MG,Minimercado,EMP-938,869.4
TRX-96175,2023-04-06,CUST-9380,Grãos,Arroz Branco,55.12,16,Pix,Porto Alegre,RS,Supermercado,EMP-702,881.92
TRX-58147,2019-11-09,CUST-7409,Laticínios,Arroz Branco,80.19,15,Pix,Salvador,MG,Supermercado,EMP-390,1202.85
TRX-25745,2019-10-13,CUST-1180,Carnes,Queijo Mussarela,4.37,20,Pix,São Paulo,PE,Minimercado,EMP-579,87.4
TRX-70076,2023-05-01,CUST-3593,Frios,Filé de Frango,85.73,17,Cartão de Débito,Recife,AM,Loja de Conveniência,EMP-625,1457.41
TRX-32871,2013-11-05,CUST-6764,Grãos,Arroz Branco,56.75,15,Cartão de Débito,Porto Alegre,RS,Loja de Conveniência,EMP-169,851.25
TRX-73405,2022-07-16,CUST-3955,Carnes,Arroz Branco,92.81,17,Dinheiro,Belo Horizonte,PE,Hipermercado,EMP-698,1577.77
TRX-62923,2021-02-02,CUST-1483,Doces,Arroz Branco,16.76,4,Cartão de Crédito,Fortaleza,CE,Hipermercado,EMP-878,67.04
TRX-41013,2015-02-06,CUST-7292,Doces,Leite Integral,92.32,2,Boleto,Porto Alegre,RJ,Supermercado,EMP-967,184.64
TRX-19552,2023-08-25,CUST-7132,Carnes,Arroz Branco,84.23,6,Dinheiro,Rio de Janeiro,CE,Loja de Conveniência,EMP-236,505.38
TRX-85206,2022-09-07,CUST-4206,Frios,Leite Integral,44.31,10,Cartão de Débito,Curitiba,MG,Loja de Conveniência,EMP-933,443.1
TRX-35204,2020-02-19,CUST-1397,Grãos,Arroz Branco,10.52,2,Cartão de Débito,São Paulo,PE,Loja de Conveniência,EMP-681,21.04
TRX-19432,2020-06-06,CUST-9653,Laticínios,Batata Chips,83.41,19,Pix,Manaus,PE,Hipermercado,EMP-733,1584.79
TRX-28071,2020-02-15,CUST-8004,Grãos,Leite Integral,87.52,19,Cartão de Crédito,Belo Horizonte,AM,Hipermercado,EMP-203,1662.8799999999999
TRX-75367,2013-04-02,CUST-9856,Frios,Coca-Cola,23.18,10,Dinheiro,Salvador,PE,Supermercado,EMP-993,231.8
TRX-47757,2014-02-18,CUST-4955,Doces,Filé de Frango,93.25,17,Dinheiro,Salvador,DF,Supermercado,EMP-659,1585.25
TRX-24532,2023-10-16,CUST-5309,Grãos,Coca-Cola,4.2,14,Dinheiro,Curitiba,PE,Supermercado,EMP-242,58.800000000000004
TRX-81707,2015-12-11,CUST-2021,Snacks,Leite Integral,8.22,19,Boleto,São Paulo,PE,Supermercado,EMP-526,156.18
TRX-90272,2021-02-18,CUST-8844,Snacks,Queijo Mussarela,72.61,4,Cartão de Crédito,Fortaleza,AM,Minimercado,EMP-765,290.44
TRX-66559,2017-08-10,CUST-4731,Bebidas,Coca-Cola,3.61,7,Boleto,Brasília,BA,Supermercado,EMP-665,25.27
TRX-16834,2019-07-25,CUST-7180,Grãos,Batata Chips,43.54,14,Boleto,Belo Horizonte,RJ,Loja de Conveniência,EMP-220,609.56
TRX-58196,2021-06-07,CUST-6621,Laticínios,Coca-Cola,24.58,3,Boleto,São Paulo,PR,Loja de Conveniência,EMP-865,73.74
TRX-80283,2024-10-02,CUST-1244,Doces,Arroz Branco,25.74,2,Cartão de Crédito,São Paulo,MG,Loja de Conveniência,EMP-284,51.48
TRX-15730,2016-06-12,CUST-5001,Frios,Batata Chips,61.01,16,Cartão de Crédito,Rio de Janeiro,RJ,Hipermercado,EMP-656,976.16
TRX-74871,2015-12-24,CUST-6848,Doces,Batata Chips,44.91,10,Dinheiro,Manaus,RS,Minimercado,EMP-639,449.09999999999997
TRX-51793,2016-12-18,CUST-9248,Bebidas,Coca-Cola,35.32,14,Boleto,Fortaleza,RS,Supermercado,EMP-308,494.48
TRX-78287,2014-04-10,CUST-4453,Bebidas,Queijo Mussarela,72.77,5,Cartão de Crédito,Curitiba,CE,Loja de Conveniência,EMP-216,363.84999999999997
TRX-75392,2012-01-09,CUST-5554,Carnes,Leite Integral,30.74,3,Cartão de Crédito,Porto Alegre,DF,Loja de Conveniência,EMP-607,92.22
TRX-60146,2012-07-15,CUST-1727,Snacks,Batata Chips,38.55,14,Boleto,São Paulo,RS,Supermercado,EMP-654,539.6999999999999
TRX-55587,2024-01-20,CUST-6508,Doces,Queijo Mussarela,81.21,19,Cartão de Débito,São Paulo,PE,Loja de Conveniência,EMP-986,1542.9899999999998
TRX-17486,2018-02-18,CUST-7358,Grãos,Arroz Branco,29.45,18,Pix,Salvador,DF,Hipermercado,EMP-266,530.1
TRX-71254,2018-12-08,CUST-3160,Bebidas,Queijo Mussarela,80.16,9,Cartão de Crédito,Curitiba,AM,Hipermercado,EMP-445,721.4399999999999
TRX-61721,2021-01-20,CUST-5493,Frios,Queijo Mussarela,66.26,20,Cartão de Crédito,Rio de Janeiro,RS,Hipermercado,EMP-956,1325.2
TRX-33433,2016-08-15,CUST-1282,Laticínios,Coca-Cola,47.18,12,Pix,Manaus,PR,Loja de Conveniência,EMP-159,566.16
TRX-20426,2021-05-20,CUST-6145,Bebidas,Leite Integral,18.8,9,Dinheiro,Fortaleza,MG,Minimercado,EMP-745,169.20000000000002
TRX-29254,2014-10-21,CUST-1812,Snacks,Coca-Cola,65.81,6,Boleto,Fortaleza,DF,Hipermercado,EMP-142,394.86
TRX-39878,2020-01-23,CUST-5244,Frios,Coca-Cola,68.16,12,Boleto,São Paulo,DF,Minimercado,EMP-458,817.92
TRX-20155,2013-09-15,CUST-2854,Carnes,Coca-Cola,24.46,11,Boleto,Recife,BA,Supermercado,EMP-757,269.06
TRX-47104,2018-03-01,CUST-6350,Carnes,Chocolate,36.67,14,Dinheiro,Fortaleza,RS,Supermercado,EMP-264,513.38
TRX-15847,2017-05-05,CUST-1418,Bebidas,Filé de Frango,21.94,11,Boleto,Manaus,DF,Hipermercado,EMP-320,241.34
TRX-86373,2018-01-22,CUST-3458,Laticínios,Chocolate,99.78,3,Cartão de Crédito,Curitiba,DF,Loja de Conveniência,EMP-651,299.34000000000003
TRX-25891,2023-09-26,CUST-1842,Carnes,Leite Integral,66.26,17,Pix,Recife,RS,Minimercado,EMP-956,1126.42
TRX-48412,2021-04-11,CUST-4982,Doces,Chocolate,97.77,8,Pix,Recife,RJ,Minimercado,EMP-555,782.16
TRX-63729,2023-06-03,CUST-6766,Carnes,Filé de Frango,8.57,12,Pix,Brasília,PR,Loja de Conveniência,EMP-905,102.84
TRX-40115,2018-10-27,CUST-3052,Carnes,Batata Chips,77.87,14,Boleto,Belo Horizonte,DF,Hipermercado,EMP-914,1090.18
TRX-54770,2016-06-04,CUST-2335,Laticínios,Leite Integral,51.0,5,Boleto,Fortaleza,PR,Minimercado,EMP-997,255.0
TRX-12033,2019-03-04,CUST-7858,Frios,Chocolate,55.9,16,Cartão de Crédito,Belo Horizonte,SP,Loja de Conveniência,EMP-124,894.4
TRX-31880,2023-02-05,CUST-9436,Doces,Filé de Frango,91.94,14,Dinheiro,Belo Horizonte,BA,Minimercado,EMP-829,1287.1599999999999
TRX-25601,2016-06-27,CUST-6515,Carnes,Filé de Frango,62.05,2,Cartão de Crédito,Recife,CE,Loja de Conveniência,EMP-745,124.1
TRX-67106,2019-05-25,CUST-8816,Grãos,Batata Chips,73.61,19,Boleto,Rio de Janeiro,MG,Supermercado,EMP-707,1398.59
TRX-58480,2021-11-21,CUST-8430,Laticínios,Queijo Mussarela,44.42,17,Boleto,Porto Alegre,RJ,Minimercado,EMP-404,755.14
TRX-54710,2019-01-19,CUST-9481,Carnes,Filé de Frango,51.31,14,Dinheiro,Recife,BA,Hipermercado,EMP-875,718.34
TRX-28769,2014-01-27,CUST-4451,Laticínios,Filé de Frango,28.55,20,Dinheiro,Rio de Janeiro,PE,Hipermercado,EMP-269,571.0
TRX-47728,2013-05-16,CUST-8191,Snacks,Batata Chips,29.56,9,Boleto,Rio de Janeiro,PR,Hipermercado,EMP-244,266.03999999999996
